date,time,tempC,windspeed,rainfall,humidity,pressure,cloudcover
2019-03-07,03,11,18,1.9,85,1005,100
2019-03-07,06,10,25,0.3,77,1002,100
2019-03-07,09,9,21,0.2,70,1002,82
2019-03-07,12,10,18,0.3,61,1001,100
2019-03-07,15,11,8,0.5,69,1001,86
2019-03-07,18,10,9,1.8,75,1005,54
2019-03-07,21,8,18,0.4,59,1008,77
2019-03-08,00,6,28,0.0,39,1011,8
2019-03-08,03,5,26,0.0,38,1013,4
2019-03-08,06,5,20,0.0,37,1016,2
2019-03-08,09,9,28,0.0,30,1018,6
2019-03-08,12,11,26,0.0,25,1019,9
2019-03-08,15,12,24,0.0,21,1020,3
2019-03-08,18,11,18,0.0,24,1023,2
2019-03-08,21,8,11,0.0,28,1025,6
2019-03-09,00,9,6,0.0,33,1027,0
2019-03-09,03,9,4,0.0,38,1027,0
2019-03-09,06,8,2,0.0,40,1027,0
2019-03-09,09,11,4,0.0,41,1027,0
2019-03-09,12,15,23,0.0,41,1025,4
2019-03-09,15,16,36,0.0,34,1023,12
2019-03-09,18,13,34,0.0,36,1024,56
2019-03-09,21,11,32,0.0,45,1024,19
2019-03-10,00,10,26,0.0,52,1023,3
2019-03-10,03,9,17,0.0,54,1023,11
2019-03-10,06,9,11,0.0,55,1022,19
2019-03-10,09,13,6,0.0,47,1021,18
2019-03-10,12,16,2,0.0,41,1019,47
2019-03-10,15,17,13,0.0,50,1017,98
2019-03-10,18,14,13,0.0,64,1015,99
2019-03-10,21,13,12,1.0,71,1011,82
2019-03-11,00,11,13,2.3,80,1007,100
2019-03-11,03,11,23,4.0,87,1000,100
2019-03-11,06,12,32,2.6,85,993,100
2019-03-11,09,10,37,2.7,74,989,70
2019-03-11,12,13,11,0.8,55,994,72
2019-03-11,15,17,6,0.0,41,995,21
2019-03-11,18,17,13,0.0,41,998,5
2019-03-11,21,14,11,0.0,44,1002,0
2019-03-12,00,12,12,0.0,44,1004,0
2019-03-12,03,11,13,0.0,45,1005,0
2019-03-12,06,11,5,0.0,46,1006,0
2019-03-12,09,13,5,0.0,39,1006,0
2019-03-12,12,15,12,0.0,31,1006,2
2019-03-12,15,17,13,0.0,29,1005,6
2019-03-12,18,16,14,0.0,33,1007,4
2019-03-12,21,14,11,0.0,37,1008,3
2019-03-13,00,11,14,0.0,39,1008,3
2019-03-13,03,9,4,0.0,43,1008,4
2019-03-13,06,11,9,0.0,48,1007,0
2019-03-13,09,14,23,0.0,34,1006,2
2019-03-13,12,17,30,0.0,25,1005,3
2019-03-13,15,17,25,0.0,20,1006,0
2019-03-13,18,12,26,0.0,23,1009,3
2019-03-13,21,8,24,0.0,26,1014,6
2019-03-14,00,7,13,0.0,28,1015,2
2019-03-14,03,5,21,0.0,29,1015,5
