date,time,tempC,windspeed,rainfall,humidity,pressure,cloudcover
2019-02-04,21,6,5,0.0,51,1030,9
2019-02-05,00,5,4,0.0,57,1030,10
2019-02-05,03,2,5,0.0,68,1031,11
2019-02-05,06,-0,5,0.0,77,1031,10
2019-02-05,09,1,5,0.0,69,1031,7
2019-02-05,12,8,4,0.0,55,1030,5
2019-02-05,15,14,5,0.0,46,1028,4
2019-02-05,18,13,7,0.0,52,1028,4
2019-02-05,21,10,6,0.0,65,1028,3
2019-02-06,00,7,4,0.0,74,1029,2
2019-02-06,03,3,5,0.0,79,1028,3
2019-02-06,06,1,5,0.0,82,1028,3
2019-02-06,09,2,4,0.0,75,1028,2
2019-02-06,12,9,5,0.0,60,1026,8
2019-02-06,15,14,7,0.0,49,1024,12
2019-02-06,18,14,9,0.0,53,1023,8
2019-02-06,21,10,6,0.0,66,1024,4
2019-02-07,00,9,3,0.0,76,1024,8
2019-02-07,03,7,1,0.0,81,1025,20
2019-02-07,06,5,1,0.0,80,1025,13
2019-02-07,09,3,2,0.0,69,1025,9
2019-02-07,12,9,3,0.0,52,1024,62
2019-02-07,15,15,4,0.0,42,1023,44
2019-02-07,18,15,5,0.0,48,1023,0
2019-02-07,21,12,4,0.0,58,1024,3
2019-02-08,00,9,4,0.0,63,1025,8
2019-02-08,03,4,5,0.0,71,1025,11
2019-02-08,06,2,5,0.0,77,1024,13
2019-02-08,09,3,4,0.0,66,1024,10
2019-02-08,12,9,6,0.0,51,1023,5
2019-02-08,15,14,11,0.0,45,1021,1
2019-02-08,18,13,12,0.0,49,1021,0
2019-02-08,21,9,9,0.0,59,1022,0
2019-02-09,00,6,9,0.0,73,1024,1
2019-02-09,03,6,5,0.0,83,1024,10
2019-02-09,06,3,7,0.0,87,1024,54
2019-02-09,09,2,5,0.0,80,1025,42
2019-02-09,12,7,7,0.0,65,1024,5
2019-02-09,15,12,12,0.0,51,1022,4
2019-02-09,18,12,14,0.0,51,1021,9
2019-02-09,21,10,13,0.0,60,1022,14
2019-02-10,00,6,13,0.0,70,1023,13
2019-02-10,03,6,14,0.0,81,1023,12
2019-02-10,06,4,15,0.0,88,1024,22
2019-02-10,09,4,12,0.0,85,1024,26
2019-02-10,12,8,16,0.0,69,1023,25
2019-02-10,15,12,23,0.0,57,1022,49
2019-02-10,18,13,23,0.0,62,1023,58
2019-02-10,21,11,21,0.0,75,1024,43
2019-02-11,00,10,17,0.0,84,1025,23
2019-02-11,03,9,12,0.0,86,1026,9
2019-02-11,06,7,8,0.0,85,1027,8
2019-02-11,09,7,10,0.0,73,1029,6
2019-02-11,12,9,14,0.0,51,1029,7
2019-02-11,15,13,12,0.0,34,1028,4
2019-02-11,18,13,10,0.0,35,1028,1
2019-02-11,21,9,11,0.0,47,1030,2
2019-02-12,00,7,13,0.0,57,1032,2
2019-02-12,03,5,12,0.0,63,1032,2
2019-02-12,06,3,12,0.0,65,1033,1
2019-02-12,09,2,12,0.0,59,1032,0
2019-02-12,12,8,11,0.0,44,1031,0
2019-02-12,15,13,8,0.0,35,1029,3
2019-02-12,18,12,5,0.0,41,1029,7
2019-02-12,21,8,5,0.0,47,1030,11
2019-02-13,00,5,6,0.0,53,1031,11
2019-02-13,03,3,6,0.0,64,1031,13
2019-02-13,06,3,6,0.0,75,1030,15
2019-02-13,09,2,5,0.0,69,1030,10
2019-02-13,12,10,5,0.0,52,1029,3
2019-02-13,15,15,5,0.0,41,1028,0
2019-02-13,18,16,4,0.0,44,1028,0
2019-02-13,21,10,5,0.0,49,1029,0
2019-02-14,00,6,6,0.0,52,1030,0
2019-02-14,03,5,7,0.0,61,1031,0
2019-02-14,06,4,7,0.0,67,1031,0
2019-02-14,09,3,8,0.0,58,1032,0
2019-02-14,12,9,9,0.0,43,1030,0
2019-02-14,15,14,9,0.0,35,1028,0
2019-02-14,18,15,9,0.0,42,1027,0
2019-02-14,21,10,8,0.0,54,1028,0
2019-02-15,00,7,8,0.0,65,1029,0
2019-02-15,03,5,7,0.0,77,1029,0
2019-02-15,06,3,6,0.0,84,1029,0
2019-02-15,09,3,6,0.0,76,1029,0
2019-02-15,12,10,6,0.0,57,1028,0
2019-02-15,15,15,5,0.0,41,1025,0
2019-02-15,18,17,6,0.0,44,1024,0
2019-02-15,21,11,7,0.0,53,1025,0
2019-02-16,00,8,8,0.0,60,1026,0
2019-02-16,03,5,8,0.0,70,1027,0
2019-02-16,06,3,9,0.0,71,1027,0
2019-02-16,09,3,10,0.0,60,1027,0
2019-02-16,12,11,11,0.0,39,1026,0
2019-02-16,15,16,14,0.0,25,1024,0
2019-02-16,18,15,13,0.0,31,1023,0
2019-02-16,21,10,11,0.0,43,1024,0
2019-02-17,00,9,10,0.0,52,1025,0
2019-02-17,03,6,10,0.0,55,1025,0
2019-02-17,06,2,10,0.0,53,1025,0
2019-02-17,09,2,10,0.0,43,1025,0
2019-02-17,12,10,9,0.0,33,1023,0
2019-02-17,15,14,9,0.0,27,1020,0
2019-02-17,18,16,8,0.0,34,1019,1
2019-02-17,21,11,7,0.0,43,1020,3
2019-02-18,00,6,10,0.0,57,1021,5
2019-02-18,03,4,10,0.0,74,1021,5
2019-02-18,06,3,9,0.0,82,1021,5
2019-02-18,09,4,9,0.0,72,1020,5
2019-02-18,12,9,9,0.0,51,1018,4
2019-02-18,15,14,7,0.0,37,1016,6
2019-02-18,18,13,5,0.0,42,1016,8
2019-02-18,21,9,7,0.0,49,1018,9
2019-02-19,00,6,8,0.0,57,1019,10
2019-02-19,03,6,8,0.0,76,1020,12
2019-02-19,06,4,6,0.0,87,1020,30
2019-02-19,09,5,5,0.0,78,1020,43
2019-02-19,12,9,4,0.0,59,1020,28
2019-02-19,15,14,2,0.0,45,1018,17
2019-02-19,18,13,2,0.0,48,1018,12
2019-02-19,21,11,5,0.0,55,1019,11
2019-02-20,00,9,7,0.0,59,1021,15
2019-02-20,03,7,6,0.0,65,1022,16
2019-02-20,06,5,5,0.0,71,1023,16
2019-02-20,09,5,5,0.0,65,1023,13
2019-02-20,12,10,5,0.0,51,1023,9
2019-02-20,15,14,5,0.0,44,1022,8
2019-02-20,18,14,4,0.0,50,1022,7
2019-02-20,21,11,5,0.0,59,1024,6
2019-02-21,00,7,7,0.0,63,1026,6
2019-02-21,03,4,7,0.0,66,1027,6
2019-02-21,06,3,6,0.0,68,1027,3
2019-02-21,09,4,5,0.0,59,1028,1
2019-02-21,12,12,5,0.0,43,1027,0
2019-02-21,15,17,4,0.0,33,1026,0
2019-02-21,18,18,3,0.0,37,1027,0
2019-02-21,21,11,4,0.0,43,1029,0
2019-02-22,00,7,6,0.0,47,1030,0
2019-02-22,03,5,7,0.0,51,1031,0
2019-02-22,06,3,7,0.0,54,1032,0
2019-02-22,09,4,7,0.0,46,1032,0
2019-02-22,12,13,4,0.0,32,1031,0
2019-02-22,15,18,3,0.0,24,1029,0
2019-02-22,18,18,4,0.0,27,1029,0
2019-02-22,21,14,3,0.0,35,1030,0
2019-02-23,00,11,3,0.0,39,1030,0
2019-02-23,03,6,2,0.0,42,1031,0
2019-02-23,06,4,2,0.0,45,1031,0
2019-02-23,09,3,2,0.0,41,1031,0
2019-02-23,12,13,4,0.0,31,1030,0
2019-02-23,15,19,5,0.0,26,1028,18
2019-02-23,18,17,5,0.0,33,1027,69
2019-02-23,21,12,5,0.0,43,1028,95
2019-02-24,00,8,6,0.0,48,1029,52
2019-02-24,03,5,8,0.0,51,1030,36
2019-02-24,06,4,9,0.0,52,1030,54
2019-02-24,09,5,9,0.0,47,1030,77
2019-02-24,12,14,8,0.0,38,1030,59
2019-02-24,15,18,8,0.0,31,1029,32
2019-02-24,18,17,8,0.0,38,1029,26
2019-02-24,21,13,8,0.0,50,1030,11
2019-02-25,00,13,6,0.0,58,1031,2
2019-02-25,03,10,4,0.0,66,1032,2
2019-02-25,06,6,3,0.0,74,1032,1
2019-02-25,09,7,3,0.0,65,1032,0
2019-02-25,12,14,4,0.0,48,1031,0
2019-02-25,15,19,5,0.0,39,1029,0
2019-02-25,18,20,4,0.0,44,1028,0
2019-02-25,21,17,2,0.0,53,1028,0
2019-02-26,00,13,4,0.0,57,1029,1
2019-02-26,03,8,4,0.0,58,1029,4
2019-02-26,06,6,4,0.0,59,1030,3
2019-02-26,09,6,5,0.0,50,1029,0
2019-02-26,12,15,7,0.0,35,1029,0
2019-02-26,15,20,8,0.0,25,1028,0
2019-02-26,18,20,8,0.0,28,1027,0
2019-02-26,21,17,6,0.0,36,1028,0
2019-02-27,00,14,6,0.0,38,1029,0
2019-02-27,03,11,6,0.0,41,1029,0
2019-02-27,06,7,6,0.0,43,1029,0
2019-02-27,09,7,6,0.0,38,1029,0
2019-02-27,12,15,5,0.0,28,1028,0
2019-02-27,15,20,6,0.0,21,1027,0
2019-02-27,18,20,7,0.0,25,1026,0
2019-02-27,21,14,5,0.0,33,1027,3
2019-02-28,00,12,4,0.0,41,1028,11
2019-02-28,03,8,4,0.0,49,1029,11
2019-02-28,06,5,4,0.0,54,1029,20
2019-02-28,09,5,4,0.0,48,1029,42
2019-02-28,12,15,3,0.0,35,1028,28
2019-02-28,15,18,4,0.0,31,1027,12
2019-02-28,18,18,6,0.0,37,1026,62
2019-02-28,21,14,6,0.0,46,1027,100
2019-03-01,00,9,8,0.0,53,1027,100
2019-03-01,03,7,9,0.0,55,1026,60
2019-03-01,06,5,9,0.0,60,1026,15
2019-03-01,09,6,7,0.0,51,1026,2
2019-03-01,12,14,6,0.0,37,1025,3
2019-03-01,15,19,7,0.0,29,1023,42
2019-03-01,18,19,8,0.0,31,1022,36
2019-03-01,21,15,8,0.0,39,1023,18
2019-03-02,00,10,7,0.0,49,1025,16
2019-03-02,03,7,6,0.0,59,1025,7
2019-03-02,06,6,5,0.0,68,1026,5
2019-03-02,09,7,4,0.0,62,1026,2
2019-03-02,12,15,4,0.0,46,1026,0
2019-03-02,15,19,6,0.0,34,1025,0
2019-03-02,18,20,5,0.0,35,1024,1
2019-03-02,21,16,3,0.0,46,1024,3
2019-03-03,00,13,2,0.0,54,1025,9
2019-03-03,03,9,2,0.0,59,1025,13
2019-03-03,06,9,3,0.0,68,1025,11
2019-03-03,09,9,5,0.0,64,1024,10
2019-03-03,12,14,10,0.0,45,1023,12
2019-03-03,15,19,18,0.0,30,1021,24
2019-03-03,18,19,23,0.0,29,1019,18
2019-03-03,21,15,19,0.0,38,1020,9
2019-03-04,00,12,19,0.0,51,1020,12
2019-03-04,03,10,18,0.0,64,1020,9
2019-03-04,06,9,18,0.0,71,1020,31
2019-03-04,09,10,18,0.0,72,1020,32
2019-03-04,12,13,20,0.0,59,1020,35
2019-03-04,15,17,24,0.0,48,1019,36
2019-03-04,18,15,25,0.0,52,1018,22
2019-03-04,21,13,18,0.0,60,1019,16
2019-03-05,00,11,14,0.0,66,1020,18
2019-03-05,03,10,13,0.0,71,1019,50
2019-03-05,06,9,12,0.2,77,1019,77
2019-03-05,09,8,13,0.0,73,1019,49
2019-03-05,12,12,19,0.0,60,1018,25
2019-03-05,15,14,22,0.0,53,1016,53
2019-03-05,18,15,20,0.0,60,1015,63
2019-03-05,21,12,12,0.0,71,1014,80
2019-03-06,00,12,17,0.0,82,1012,100
2019-03-06,03,12,22,0.1,88,1010,94
2019-03-06,06,11,26,0.0,86,1008,76
2019-03-06,09,11,30,0.1,78,1006,82
2019-03-06,12,11,27,1.8,79,1004,98
2019-03-06,15,12,31,0.6,73,1005,72
2019-03-06,18,11,26,0.0,60,1007,46
2019-03-06,21,9,24,0.0,63,1010,22
2019-03-07,00,7,21,0.0,70,1014,16
2019-03-07,03,6,16,0.0,72,1016,8
2019-03-07,06,5,9,0.0,76,1018,19
2019-03-07,09,4,11,0.0,69,1019,15
2019-03-07,12,10,12,0.0,49,1018,3
2019-03-07,15,12,16,0.0,37,1016,4
2019-03-07,18,11,19,0.0,47,1015,17
2019-03-07,21,9,14,0.0,62,1017,40
2019-03-08,00,8,13,0.0,72,1019,75
2019-03-08,03,7,11,0.0,79,1019,87
2019-03-08,06,6,8,0.0,86,1020,50
2019-03-08,09,7,4,0.0,80,1022,22
2019-03-08,12,11,3,0.0,60,1023,28
